Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive,EndDate,CustomerTenureDays,total_flights,total_flights_with_companions,total_distance,total_points_accumulated,total_points_redeemed,total_cost_redeemed,points_redemption_ratio,companion_flight_ratio
846033,Odell,Hardgrove,Odell Hardgrove,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,29401.0,Single,Star,2021-09-21,,5048.23,Standard,1,2025-10-13,1483,11,4,21598.0,2159.0,2446.0,24.0,1.1329319129226494,0.36363636363636365
556313,Rachel,Wozny,Rachel Wozny,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Urban,61080.0,Single,Star,2016-07-13,,5049.69,Standard,1,2025-10-13,3379,251,77,456705.7,45661.17,17121.5,169.3,0.3749684907329357,0.30677290836653387
366932,Marlena,Tock,Marlena Tock,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Master,Rural,10180.0,Married,Star,2020-08-29,,5049.77,Standard,1,2025-10-13,1871,87,18,122078.8,12203.279999999999,0.0,0.0,0.0,0.20689655172413793
621279,Letha,Osterloh,Letha Osterloh,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Urban,0.0,Married,Star,2019-06-06,,5050.83,Standard,1,2025-10-13,2321,124,49,314938.7,31486.17,2669.0,26.0,0.08476737564460841,0.3951612903225806
641159,Madison,Capozzi,Madison Capozzi,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,34645.0,Single,Star,2016-11-22,,5052.38,Standard,1,2025-10-13,3247,185,54,234352.9,23428.59,33592.2,332.4,1.433812278075633,0.2918918918918919
163002,Mariana,Hendee,Mariana Hendee,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,22241.0,Married,Star,2021-12-25,,5054.33,Standard,1,2025-10-13,1388,197,49,428747.1,42864.91,28843.8,286.2,0.672900048081286,0.24873096446700507
210247,Norberto,Wahlers,Norberto Wahlers,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Suburban,79297.0,Single,Star,2020-06-21,,5054.78,Standard,1,2025-10-13,1940,67,14,187180.3,18713.53,0.0,0.0,0.0,0.208955223880597
238939,Arnulfo,Ruden,Arnulfo Ruden,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Urban,67371.0,Married,Star,2017-11-20,2020-09-25,5059.33,Standard,0,2020-09-25,1040,54,5,187942.3,18792.53,0.0,0.0,0.0,0.09259259259259259
575411,Neal,Chachere,Neal Chachere,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,67371.0,Married,Star,2021-11-14,,5059.33,Standard,1,2025-10-13,1429,0,0,0.0,0.0,0.0,0.0,0.0,0.0
756636,Rosendo,Ehrle,Rosendo Ehrle,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,College,Rural,0.0,Married,Star,2021-05-07,,5060.3,Standard,1,2025-10-13,1620,16,7,23610.0,2360.0,0.0,0.0,0.0,0.4375
224666,Dewey,Batko,Dewey Batko,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,59216.0,Married,Star,2020-10-05,,5061.18,Standard,1,2025-10-13,1834,78,4,100472.8,10044.98,0.0,0.0,0.0,0.05128205128205128
810482,Matha,Soll,Matha Soll,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Suburban,59216.0,Married,Star,2018-11-02,,5061.18,Standard,1,2025-10-13,2537,261,80,373375.4,37328.54,23491.0,232.3,0.6293040124258811,0.3065134099616858
976489,Felica,Santomassimo,Felica Santomassimo,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Rural,0.0,Single,Star,2020-11-03,,5062.37,Standard,1,2025-10-13,1805,93,15,264108.6,26404.36,6601.0,66.0,0.24999659147201447,0.16129032258064516
701216,Ronda,Bulat,Ronda Bulat,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Rural,35596.0,Married,Star,2020-11-20,,5066.63,Standard,1,2025-10-13,1788,83,25,217345.8,21730.58,6014.0,60.0,0.2767528524319185,0.30120481927710846
321666,Ted,Teodoro,Ted Teodoro,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,29095.0,Married,Star,2019-01-30,,5067.21,Standard,1,2025-10-13,2448,209,33,476577.3,47648.33,10879.0,108.0,0.2283186000432754,0.15789473684210525
582883,Gigi,Caneer,Gigi Caneer,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Suburban,80846.0,Single,Star,2016-05-25,,5068.43,Standard,1,2025-10-13,3428,184,56,464532.5,46444.95,20124.8,199.5,0.4333043743184135,0.30434782608695654
138759,Cathy,Zanueta,Cathy Zanueta,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,College,Rural,0.0,Divorced,Star,2021-10-15,,5070.23,Standard,1,2025-10-13,1459,11,0,1400.0,140.0,0.0,0.0,0.0,0.0
953281,Russ,Meckley,Russ Meckley,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,College,Rural,0.0,Divorced,Star,2018-06-15,,5070.23,Standard,1,2025-10-13,2677,151,26,256415.0,25636.1,4201.0,42.0,0.16387047951911562,0.17218543046357615
419491,Micheline,Doolen,Micheline Doolen,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Rural,57709.0,Married,Star,2021-12-12,,5073.28,Standard,1,2025-10-13,1401,0,0,0.0,0.0,0.0,0.0,0.0,0.0
690862,Margy,Tash,Margy Tash,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,57709.0,Married,Star,2017-01-26,,5073.28,Standard,1,2025-10-13,3182,217,77,421970.7,42187.47,31956.9,316.7,0.7574974275537263,0.3548387096774194
705980,Madeleine,Dewey,Madeleine Dewey,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Urban,57709.0,Married,Star,2015-07-15,,5073.28,Standard,1,2025-10-13,3743,212,40,429443.1,42936.41,13310.4,131.9,0.31000262946995333,0.18867924528301888
961455,Enriqueta,Alcott,Enriqueta Alcott,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Suburban,57709.0,Married,Star,2018-08-18,2019-12-15,5073.28,Standard,0,2019-12-15,484,0,0,0.0,0.0,0.0,0.0,0.0,0.0
105251,Karisa,Sturkey,Karisa Sturkey,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Rural,66933.0,Married,Star,2017-10-27,2020-08-20,5074.25,Standard,0,2020-08-20,1028,76,13,141529.1,14151.01,0.0,0.0,0.0,0.17105263157894737
474921,Terrance,Mirr,Terrance Mirr,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,51659.0,Married,Star,2018-09-01,,5074.84,Standard,1,2025-10-13,2599,225,85,526668.4,52659.840000000004,14245.7,140.7,0.27052303994846927,0.37777777777777777
481699,Malcom,Albertsen,Malcom Albertsen,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,High School or Below,Urban,23082.0,Married,Star,2016-08-28,2017-12-13,5075.66,Standard,0,2017-12-13,472,0,0,0.0,0.0,0.0,0.0,0.0,0.0
464166,Lisbeth,Warens,Lisbeth Warens,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,College,Suburban,0.0,Single,Star,2016-11-19,,5077.32,Standard,1,2025-10-13,3250,212,15,531981.4,53189.14,0.0,0.0,0.0,0.07075471698113207
811430,Hannah,Tayloe,Hannah Tayloe,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,35289.0,Married,Star,2021-09-22,,5078.45,Standard,1,2025-10-13,1482,7,0,14428.0,1442.0,0.0,0.0,0.0,0.0
711248,Daisey,Pradier,Daisey Pradier,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,62088.0,Married,Star,2020-03-27,,5083.79,Standard,1,2025-10-13,2026,153,62,296474.4,29640.84,0.0,0.0,0.0,0.40522875816993464
691626,Lea,Yocham,Lea Yocham,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Married,Star,2021-04-30,,5085.02,2021 Promotion,1,2025-10-13,1627,66,20,193763.0,19374.0,2576.0,25.0,0.13296170124909673,0.30303030303030304
142812,Sanford,Gadd,Sanford Gadd,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Suburban,0.0,Married,Star,2016-12-24,,5087.02,Standard,1,2025-10-13,3215,194,65,310917.4,31084.74,8709.4,84.8,0.2801824946903207,0.33505154639175255
298967,Everett,Rodamis,Everett Rodamis,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,62474.0,Married,Star,2015-09-18,,5089.69,Standard,1,2025-10-13,3678,0,0,0.0,0.0,0.0,0.0,0.0,0.0
756515,Terence,Brauer,Terence Brauer,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,62474.0,Married,Star,2017-01-19,,5089.69,Standard,1,2025-10-13,3189,218,53,333614.6,33353.56,2701.0,27.0,0.08098086081365828,0.24311926605504589
552945,Carita,Desrosier,Carita Desrosier,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Doctor,Urban,25226.0,Divorced,Star,2021-09-03,,5090.45,Standard,1,2025-10-13,1501,24,1,33694.0,3368.0,0.0,0.0,0.0,0.041666666666666664
847502,Lang,Gleitz,Lang Gleitz,Canada,Prince Edward Island,Charlottetown,46.238239,-63.131069,C1A 6E8,male,Bachelor,Suburban,20244.0,Married,Star,2020-05-23,2021-01-23,5091.1,Standard,0,2021-01-23,245,85,3,163376.2,16335.02,6902.7,68.4,0.4225706488268762,0.03529411764705882
609878,Leif,Tupin,Leif Tupin,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Urban,46922.0,Married,Star,2018-03-21,2019-10-09,5092.79,Standard,0,2019-10-09,567,0,0,0.0,0.0,0.0,0.0,0.0,0.0
936232,Lucia,Richmeier,Lucia Richmeier,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,46922.0,Married,Star,2018-02-03,2018-10-03,5092.79,Standard,0,2018-10-03,242,0,0,0.0,0.0,0.0,0.0,0.0,0.0
962637,Celena,Chancer,Celena Chancer,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Urban,29638.0,Married,Star,2019-05-03,,5093.01,Standard,1,2025-10-13,2355,148,60,298631.8,29855.78,13354.7,132.2,0.44730702061711336,0.40540540540540543
811162,Eleni,Stehly,Eleni Stehly,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,College,Suburban,0.0,Married,Star,2015-07-30,,5095.44,Standard,1,2025-10-13,3728,253,55,354529.5,35443.65,10311.3,102.6,0.2909209407044703,0.21739130434782608
247721,Adam,Fausel,Adam Fausel,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Doctor,Suburban,22886.0,Divorced,Star,2016-07-02,,5096.67,Standard,1,2025-10-13,3390,164,45,276836.1,27677.31,7790.0,77.0,0.2814579885111667,0.27439024390243905
950832,Claudine,Scronce,Claudine Scronce,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Doctor,Rural,22886.0,Divorced,Star,2018-02-24,,5096.67,Standard,1,2025-10-13,2788,181,77,453713.7,45361.67,24380.4,241.0,0.5374669847913448,0.425414364640884
548238,Pamila,Buckreis,Pamila Buckreis,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,27940.0,Married,Star,2020-01-11,,5096.7,Standard,1,2025-10-13,2102,91,22,348610.6,34858.66,12869.7,127.0,0.3691966357857703,0.24175824175824176
383962,Lorraine,Spaeth,Lorraine Spaeth,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,High School or Below,Urban,21665.0,Divorced,Star,2020-09-22,,5097.53,Standard,1,2025-10-13,1847,61,18,102326.0,10228.0,8259.0,82.0,0.8074892452092296,0.29508196721311475
512580,Vilma,Quarterman,Vilma Quarterman,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,High School or Below,Urban,21665.0,Divorced,Star,2020-06-06,2021-02-06,5097.53,Standard,0,2021-02-06,245,99,12,203746.0,20372.3,0.0,0.0,0.0,0.12121212121212122
430555,Faith,Kaleel,Faith Kaleel,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,male,College,Rural,0.0,Single,Star,2015-08-09,,5097.76,Standard,1,2025-10-13,3718,156,47,397166.1,39711.51,7613.3,76.0,0.1917151979363162,0.30128205128205127
583610,Ione,Shouldice,Ione Shouldice,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,College,Rural,0.0,Single,Star,2018-12-07,,5100.09,Standard,1,2025-10-13,2502,146,39,298176.3,29808.829999999998,7517.0,74.0,0.25217360090952917,0.2671232876712329
199792,Shantelle,Mikowski,Shantelle Mikowski,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,77025.0,Single,Star,2021-07-16,,5104.35,Standard,1,2025-10-13,1550,44,18,68564.0,6854.0,0.0,0.0,0.0,0.4090909090909091
481987,Christen,Lamberto,Christen Lamberto,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Suburban,77025.0,Single,Star,2020-02-26,2020-10-26,5104.35,Standard,0,2020-10-26,243,52,0,50783.2,5077.52,0.0,0.0,0.0,0.0
664052,Jettie,Scheuerman,Jettie Scheuerman,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Urban,30110.0,Married,Star,2017-09-10,,5106.11,Standard,1,2025-10-13,2955,258,29,316288.4,31619.94,0.0,0.0,0.0,0.1124031007751938
212130,Skye,Brodin,Skye Brodin,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,male,Doctor,Suburban,29894.0,Married,Star,2018-06-17,,5106.78,Standard,1,2025-10-13,2675,254,59,462442.6,46238.46,13225.4,131.5,0.28602596193731367,0.23228346456692914
109903,Brande,Liberty,Brande Liberty,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Suburban,35625.0,Married,Star,2016-10-12,,5107.16,Standard,1,2025-10-13,3288,218,53,459148.2,45906.82,17369.8,171.0,0.37837079545043634,0.24311926605504589
173416,Alberto,Behal,Alberto Behal,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Urban,35625.0,Married,Star,2017-08-22,,5107.16,Standard,1,2025-10-13,2974,193,31,462106.0,46202.9,14017.2,139.4,0.30338355384618715,0.16062176165803108
586056,Sari,Scoville,Sari Scoville,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Suburban,35625.0,Married,Star,2016-08-05,,5107.16,Standard,1,2025-10-13,3356,133,23,274736.8,27469.38,0.0,0.0,0.0,0.17293233082706766
524379,Felix,Diestel,Felix Diestel,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,College,Rural,0.0,Single,Star,2016-04-26,,5107.62,Standard,1,2025-10-13,3457,181,48,450577.0,45051.3,24128.1,235.6,0.5355694508260582,0.26519337016574585
627791,Mae,Woloszczak,Mae Woloszczak,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,College,Suburban,0.0,Single,Star,2016-08-15,,5107.62,Standard,1,2025-10-13,3346,176,34,400597.6,40055.26,0.0,0.0,0.0,0.19318181818181818
393888,Nellie,Arakaki,Nellie Arakaki,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Doctor,Urban,26784.0,Married,Star,2015-07-17,,5108.04,Standard,1,2025-10-13,3741,103,28,378426.7,37837.77,12403.2,121.6,0.3277994448404333,0.27184466019417475
791678,Dyan,Khubba,Dyan Khubba,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,21277.0,Divorced,Star,2018-04-08,,5109.5,Standard,1,2025-10-13,2745,170,24,441837.5,44174.75,5627.0,56.0,0.12738046055721877,0.1411764705882353
704267,Phil,Freelove,Phil Freelove,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,College,Suburban,0.0,Single,Star,2020-07-10,,5110.68,Standard,1,2025-10-13,1921,95,20,184327.2,18428.02,6846.0,67.0,0.37149948827926166,0.21052631578947367
432920,Delicia,Dumphy,Delicia Dumphy,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Urban,76448.0,Married,Star,2017-04-04,,5111.3,Standard,1,2025-10-13,3114,179,52,332739.9,33266.79,10157.4,100.7,0.3053315333400066,0.2905027932960894
168418,Troy,Gladish,Troy Gladish,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Doctor,Suburban,15131.0,Married,Star,2020-07-27,,5112.1,Standard,1,2025-10-13,1904,129,31,325341.2,32528.22,2323.0,23.0,0.07141491295865558,0.24031007751937986
996539,Nelia,Filkey,Nelia Filkey,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,44743.0,Divorced,Star,2020-07-29,,5112.31,Standard,1,2025-10-13,1902,158,26,268094.5,26803.45,0.0,0.0,0.0,0.16455696202531644
203517,Lida,Rohal,Lida Rohal,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,56587.0,Divorced,Star,2021-12-25,,5112.57,Standard,1,2025-10-13,1388,0,0,0.0,0.0,0.0,0.0,0.0,0.0
420786,Katherine,Brazile,Katherine Brazile,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,92427.0,Married,Star,2016-08-07,,5113.9,Standard,1,2025-10-13,3354,149,44,251178.3,25110.43,19825.7,196.4,0.7895404419597754,0.2953020134228188
762951,Tabitha,Mceachran,Tabitha Mceachran,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,92427.0,Married,Star,2018-11-05,,5113.9,Standard,1,2025-10-13,2534,267,50,467779.8,46768.18,6258.0,62.0,0.13380892735188754,0.18726591760299627
285386,Shaquita,Enzenauer,Shaquita Enzenauer,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,College,Suburban,0.0,Married,Star,2016-10-21,2017-06-21,5116.24,Standard,0,2017-06-21,243,0,0,0.0,0.0,0.0,0.0,0.0,0.0
638152,Kortney,Wendzel,Kortney Wendzel,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,College,Rural,0.0,Married,Star,2015-10-16,,5116.24,Standard,1,2025-10-13,3650,178,31,325194.7,32514.97,12345.4,122.8,0.3796835734432478,0.17415730337078653
447275,Charlette,Jobson,Charlette Jobson,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Rural,26173.0,Single,Star,2021-11-30,,5116.62,Standard,1,2025-10-13,1413,237,15,477825.4,47775.54,0.0,0.0,0.0,0.06329113924050633
773019,Zella,Behnke,Zella Behnke,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,26173.0,Single,Star,2021-06-11,,5116.62,Standard,1,2025-10-13,1585,44,11,87595.0,8756.0,0.0,0.0,0.0,0.25
654288,Millard,Seymoure,Millard Seymoure,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Rural,40169.0,Divorced,Star,2016-04-26,,5119.41,Standard,1,2025-10-13,3457,176,38,394017.2,39394.52,2926.0,29.0,0.07427428992661925,0.2159090909090909
573078,Kellie,Drossman,Kellie Drossman,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,College,Rural,0.0,Married,Star,2020-09-14,,5120.62,Standard,1,2025-10-13,1855,56,14,188496.6,18846.96,5034.0,50.0,0.2670987787950948,0.25
623154,Virgina,Susman,Virgina Susman,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Suburban,58206.0,Married,Star,2019-08-18,2020-04-18,5122.72,Standard,0,2020-04-18,244,64,13,63921.7,6390.87,0.0,0.0,0.0,0.203125
205256,Oscar,Erhardt,Oscar Erhardt,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,High School or Below,Urban,22338.0,Married,Star,2016-09-12,,5123.2,Standard,1,2025-10-13,3318,211,50,365141.9,36506.69,17932.2,176.7,0.4912031192091093,0.23696682464454977
266604,Karin,Millonzi,Karin Millonzi,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,72096.0,Married,Star,2019-04-07,,5123.48,Standard,1,2025-10-13,2381,253,47,360017.3,35996.63,7980.0,79.8,0.2216874190722854,0.1857707509881423
601586,Debbra,Pelligrino,Debbra Pelligrino,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Rural,86148.0,Married,Star,2015-07-01,,5129.74,Standard,1,2025-10-13,3757,212,33,415939.8,41585.68,4697.0,46.0,0.11294753386261809,0.15566037735849056
450698,January,Lopriore,January Lopriore,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,50994.0,Married,Star,2021-04-09,,5131.36,2021 Promotion,1,2025-10-13,1648,245,50,433534.6,43345.86,0.0,0.0,0.0,0.20408163265306123
879844,Isa,Bubb,Isa Bubb,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Suburban,0.0,Single,Star,2016-09-02,,5132.68,Standard,1,2025-10-13,3328,165,38,347034.2,34695.22,8253.6,81.7,0.23788867746046863,0.23030303030303031
745383,Foster,Fredrick,Foster Fredrick,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Doctor,Rural,28647.0,Divorced,Star,2021-04-02,,5133.4,2021 Promotion,1,2025-10-13,1655,34,20,89397.0,8936.0,0.0,0.0,0.0,0.5882352941176471
625784,Quyen,Clowdus,Quyen Clowdus,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,53390.0,Married,Star,2019-06-24,,5133.41,Standard,1,2025-10-13,2303,153,23,286740.5,28668.15,12314.5,122.7,0.4295533545066563,0.1503267973856209
107067,Francie,Protzman,Francie Protzman,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,female,Bachelor,Suburban,93872.0,Married,Star,2019-03-29,,5137.35,Standard,1,2025-10-13,2390,177,24,478968.1,47887.51,23563.8,233.7,0.492065676415416,0.13559322033898305
812628,Shamika,Oberhaus,Shamika Oberhaus,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,female,Bachelor,Rural,93872.0,Married,Star,2021-08-03,,5137.35,Standard,1,2025-10-13,1532,11,0,37900.0,3788.0,0.0,0.0,0.0,0.0
109956,Sid,Ellingsworth,Sid Ellingsworth,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,78460.0,Married,Star,2020-05-13,2021-01-13,5137.85,Standard,0,2021-01-13,245,102,4,293030.0,29298.1,0.0,0.0,0.0,0.0392156862745098
310236,Reinaldo,Haggberg,Reinaldo Haggberg,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,Bachelor,Urban,72264.0,Married,Star,2020-05-06,,5138.24,Standard,1,2025-10-13,1986,0,0,0.0,0.0,0.0,0.0,0.0,0.0
214020,Gail,Parihar,Gail Parihar,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Urban,0.0,Married,Star,2021-12-22,,5140.11,Standard,1,2025-10-13,1391,195,64,408213.5,40814.65,8067.4,79.8,0.19765941886062968,0.3282051282051282
463070,Wonda,Visalli,Wonda Visalli,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Master,Suburban,26952.0,Divorced,Star,2020-03-24,,5140.39,Standard,1,2025-10-13,2029,10,0,21696.1,2168.71,0.0,0.0,0.0,0.0
686224,Lianne,Vanorsdale,Lianne Vanorsdale,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,60277.0,Married,Star,2019-05-11,,5141.98,Standard,1,2025-10-13,2347,219,55,282493.2,28242.02,14607.5,142.6,0.5172257508492665,0.2511415525114155
564973,Trula,Brend,Trula Brend,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,39268.0,Married,Star,2020-02-05,,5143.88,Standard,1,2025-10-13,2077,182,26,469533.0,46946.3,2907.0,29.0,0.06192181279461853,0.14285714285714285
239970,Doreen,Quintas,Doreen Quintas,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Doctor,Rural,22594.0,Married,Star,2018-08-07,,5146.81,Standard,1,2025-10-13,2624,223,62,584784.3,58470.03,2793.0,27.0,0.047768061689039666,0.27802690582959644
530113,Judith,Gluckman,Judith Gluckman,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Rural,33171.0,Married,Star,2020-10-22,,5147.11,Standard,1,2025-10-13,1817,63,21,89200.0,8915.0,0.0,0.0,0.0,0.3333333333333333
662209,Doria,Rijos,Doria Rijos,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,33171.0,Married,Star,2018-06-23,,5147.11,Standard,1,2025-10-13,2669,185,50,395650.8,39557.88,8318.2,81.7,0.21027921617639775,0.2702702702702703
121095,Cristie,Suttie,Cristie Suttie,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Suburban,51071.0,Married,Star,2017-03-06,,5148.65,Standard,1,2025-10-13,3143,205,71,484338.8,48426.58,4168.0,41.0,0.08606843597049389,0.3463414634146341
