Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive
175814,Geralyn,Junkersfeld,Geralyn Junkersfeld,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,36650.0,Married,Star,6/3/2015,,2725.36,Standard,1
180832,Ashely,Whybrew,Ashely Whybrew,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,male,Bachelor,Rural,36650.0,Married,Star,2/5/2020,10/5/2020,2725.36,Standard,0
334329,Benton,Buesgens,Benton Buesgens,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Urban,36650.0,Married,Star,1/17/2018,,2725.36,Standard,1
414305,Gwenda,Faxon,Gwenda Faxon,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Urban,36650.0,Married,Star,12/21/2019,,2725.36,Standard,1
650870,Byron,Gunzenhauser,Byron Gunzenhauser,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,36650.0,Married,Star,12/20/2016,,2725.36,Standard,1
677695,Danyel,Leed,Danyel Leed,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Urban,36650.0,Married,Star,12/9/2016,,2725.36,Standard,1
733324,Tressa,Schnetzer,Tressa Schnetzer,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,Bachelor,Urban,36650.0,Married,Star,3/10/2019,,2725.36,Standard,1
764305,Hollie,Clack,Hollie Clack,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Suburban,36650.0,Married,Star,10/30/2019,,2725.36,Standard,1
774326,Margurite,Tungate,Margurite Tungate,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,36650.0,Married,Star,10/26/2018,,2725.36,Standard,1
853003,Lue,Penaherrera,Lue Penaherrera,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Rural,36650.0,Married,Star,11/14/2021,,2725.36,Standard,1
857942,Timmy,Mcbee,Timmy Mcbee,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Suburban,36650.0,Married,Star,6/17/2018,,2725.36,Standard,1
911744,Harlan,Blumberg,Harlan Blumberg,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,36650.0,Married,Star,3/18/2021,,2725.36,2021 Promotion,1
102464,Sherryl,Mamaclay,Sherryl Mamaclay,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Suburban,39161.0,Married,Star,7/23/2019,,2725.68,Standard,1
392558,Robyn,Salazan,Robyn Salazan,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,39161.0,Married,Star,4/23/2019,7/18/2019,2725.68,Standard,0
122094,Petrina,Macker,Petrina Macker,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Urban,48039.0,Married,Star,10/10/2017,,2726.39,Standard,1
947750,Nada,Wigington,Nada Wigington,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Rural,48039.0,Married,Star,4/19/2021,,2726.39,2021 Promotion,1
673054,Melvin,Stray,Melvin Stray,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,female,Bachelor,Suburban,31385.0,Divorced,Star,8/4/2017,,2726.8,Standard,1
876765,Roslyn,Roeser,Roslyn Roeser,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Rural,31385.0,Divorced,Star,10/19/2021,6/19/2019,2726.8,Standard,0
827731,Evelyn,Sciarretta,Evelyn Sciarretta,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,College,Urban,0.0,Single,Star,9/4/2016,,2726.83,Standard,1
852573,Aaron,Kubota,Aaron Kubota,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Suburban,0.0,Single,Star,9/19/2018,,2726.83,Standard,1
235885,Richard,Strogen,Richard Strogen,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,29286.0,Married,Star,12/18/2017,,2727.08,Standard,1
326272,Cathrine,Riina,Cathrine Riina,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Suburban,29286.0,Married,Star,4/2/2021,,2727.08,2021 Promotion,1
307619,Willian,Luvian,Willian Luvian,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Rural,74592.0,Married,Star,7/18/2021,,2727.52,Standard,1
844749,Minerva,Charlson,Minerva Charlson,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Urban,74592.0,Married,Star,5/23/2015,,2727.52,Standard,1
292096,Shu,Goetzke,Shu Goetzke,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Urban,74608.0,Married,Star,4/17/2019,,2727.68,Standard,1
518064,Olen,Whitcome,Olen Whitcome,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Rural,74608.0,Married,Star,3/16/2019,,2727.68,Standard,1
746314,Amal,Sharpnack,Amal Sharpnack,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,College,Rural,0.0,Single,Star,10/24/2019,6/24/2020,2727.74,Standard,0
886227,Argelia,Lesmerises,Argelia Lesmerises,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,College,Urban,0.0,Single,Star,8/30/2021,4/30/2019,2727.74,Standard,0
565991,Leisha,Cremins,Leisha Cremins,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,44025.0,Single,Star,1/13/2021,,2728.04,Standard,1
854610,Angela,Promise,Angela Promise,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,44025.0,Single,Star,9/15/2017,,2728.04,Standard,1
419758,Kareem,Szafranski,Kareem Szafranski,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Rural,40516.0,Divorced,Star,9/6/2017,,2728.84,Standard,1
302129,Claude,Lanno,Claude Lanno,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Urban,66900.0,Married,Star,7/27/2017,7/25/2021,2729.13,Standard,0
824216,Elmira,Spagnuolo,Elmira Spagnuolo,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,66900.0,Married,Star,6/11/2021,,2729.13,Standard,1
168316,Collene,Kniphfer,Collene Kniphfer,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,female,Bachelor,Rural,46135.0,Married,Star,8/2/2018,,2730.2,Standard,1
368713,Javier,Ondic,Javier Ondic,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,46135.0,Married,Star,11/6/2021,,2730.2,Standard,1
652852,Romaine,Hews,Romaine Hews,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,male,Bachelor,Urban,36218.0,Married,Star,5/28/2021,,2730.31,Standard,1
866701,Devon,Minors,Devon Minors,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Rural,36218.0,Married,Star,9/6/2019,,2730.31,Standard,1
517559,Salena,Cardoso,Salena Cardoso,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,63401.0,Married,Star,1/25/2019,,2730.35,Standard,1
648924,Kirby,Steinfeld,Kirby Steinfeld,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Suburban,63401.0,Married,Star,7/22/2020,,2730.35,Standard,1
633861,Alisia,Kempton,Alisia Kempton,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,24967.0,Married,Star,1/21/2016,,2730.97,Standard,1
677174,Criselda,Garfias,Criselda Garfias,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Suburban,24967.0,Married,Star,6/26/2015,,2730.97,Standard,1
680379,Beckie,Weik,Beckie Weik,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Urban,43386.0,Married,Star,7/2/2017,,2731.4,Standard,1
750974,Roxann,Effron,Roxann Effron,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,Bachelor,Urban,43386.0,Married,Star,10/13/2019,,2731.4,Standard,1
136065,Rufus,Llyod,Rufus Llyod,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,69844.0,Married,Star,7/13/2015,,2731.52,Standard,1
663422,Bryan,Flaim,Bryan Flaim,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,female,Bachelor,Suburban,69844.0,Married,Star,6/3/2020,10/10/2021,2731.52,Standard,0
141703,Cherelle,Snowden,Cherelle Snowden,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Urban,42968.0,Married,Star,4/11/2019,,2732.61,Standard,1
221862,Loise,Sarra,Loise Sarra,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,42968.0,Married,Star,12/24/2019,,2732.61,Standard,1
412133,Britney,Schlottman,Britney Schlottman,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Urban,86650.0,Single,Star,6/6/2019,,2732.65,Standard,1
551154,Eliana,Dovenmuehler,Eliana Dovenmuehler,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,female,Bachelor,Suburban,86650.0,Single,Star,11/18/2018,,2732.65,Standard,1
611990,Cayla,Jochum,Cayla Jochum,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,93558.0,Married,Star,5/2/2015,,2733.43,Standard,1
658257,Dominique,Spraggs,Dominique Spraggs,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,93558.0,Married,Star,11/28/2021,,2733.43,Standard,1
571123,Rea,Podkowka,Rea Podkowka,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,34865.0,Married,Star,4/1/2020,,2734.15,Standard,1
755582,Maile,Mayden,Maile Mayden,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Rural,34865.0,Married,Star,11/18/2017,7/18/2018,2734.15,Standard,0
409914,Michael,Elling,Michael Elling,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Urban,30916.0,Single,Star,1/22/2019,,2734.33,Standard,1
873945,Frieda,Cerecedes,Frieda Cerecedes,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Suburban,30916.0,Single,Star,8/18/2015,,2734.33,Standard,1
364247,Dion,Dillinger,Dion Dillinger,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Urban,54010.0,Married,Star,9/6/2018,5/6/2019,2734.44,Standard,0
733582,Zackary,Dellon,Zackary Dellon,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,54010.0,Married,Star,12/29/2019,,2734.44,Standard,1
813931,Earnest,Gabl,Earnest Gabl,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Rural,92157.0,Single,Star,1/31/2018,,2734.51,Standard,1
956081,Ashley,Earles,Ashley Earles,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Rural,92157.0,Single,Star,10/31/2019,6/30/2020,2734.51,Standard,0
154480,Gary,Buchenau,Gary Buchenau,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,female,Bachelor,Suburban,96314.0,Single,Star,9/5/2017,,2735.47,Standard,1
578751,Luigi,Weinfeld,Luigi Weinfeld,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Bachelor,Suburban,99205.0,Married,Star,5/15/2018,1/15/2019,2735.54,Standard,0
930921,Gil,Waldorf,Gil Waldorf,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,99205.0,Married,Star,5/8/2017,,2735.54,Standard,1
349115,Robby,Baragan,Robby Baragan,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,male,Doctor,Suburban,17533.0,Married,Star,11/19/2017,,2736.35,Standard,1
355491,Rubi,Cocoran,Rubi Cocoran,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,39492.0,Married,Star,3/15/2021,,2736.53,2021 Promotion,1
984290,Majorie,Mozzone,Majorie Mozzone,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,female,Bachelor,Urban,39492.0,Married,Star,11/21/2020,,2736.53,Standard,1
765877,Luciana,Pleiss,Luciana Pleiss,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,78889.0,Married,Star,2/4/2017,,2736.94,Standard,1
937065,Lynette,Motz,Lynette Motz,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,78889.0,Married,Star,9/11/2016,11/1/2021,2736.94,Standard,0
497070,Gustavo,Haggermaker,Gustavo Haggermaker,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Suburban,0.0,Married,Star,7/5/2021,,2739.06,Standard,1
379120,Renate,Catlin,Renate Catlin,Canada,Quebec,Montreal,45.50169,-73.567253,H3T 8L4,male,Bachelor,Urban,32437.0,Married,Star,4/28/2019,,2742.8,Standard,1
881628,Stefani,Faught,Stefani Faught,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,female,Bachelor,Suburban,64519.0,Married,Star,8/23/2020,4/23/2021,2742.84,Standard,0
388478,Meri,Braley,Meri Braley,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Rural,79192.0,Divorced,Star,7/26/2020,,2744.08,Standard,1
756892,Rickie,Bucy,Rickie Bucy,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,94648.0,Divorced,Star,11/22/2018,,2744.52,Standard,1
727179,Lorelei,Forehand,Lorelei Forehand,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Suburban,91757.0,Married,Star,10/30/2021,,2745.13,Standard,1
515718,Chantal,Tufte,Chantal Tufte,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Urban,45191.0,Married,Star,10/22/2021,6/22/2019,2745.25,Standard,0
135635,Jamey,Schie,Jamey Schie,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,College,Urban,0.0,Married,Star,3/18/2017,7/22/2018,2746.08,Standard,0
577322,Maryann,Abdul,Maryann Abdul,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Rural,0.0,Married,Star,4/7/2015,,2746.08,Standard,1
373144,Nina,Duchaine,Nina Duchaine,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,College,Rural,0.0,Single,Star,5/10/2017,,2746.9,Standard,1
790740,January,Gladysz,January Gladysz,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Urban,0.0,Single,Star,7/14/2021,,2747.77,Standard,1
319768,Manuel,Richards,Manuel Richards,Canada,Ontario,Toronto,43.653225,-79.383186,P1L 8X8,male,College,Rural,0.0,Single,Star,2/15/2021,10/15/2021,2749.19,2021 Promotion,0
976636,Dion,Rabinovich,Dion Rabinovich,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,College,Urban,0.0,Single,Star,8/30/2017,10/22/2021,2749.19,Standard,0
117219,Kendall,Schauland,Kendall Schauland,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,51789.0,Divorced,Star,10/3/2017,,2750.71,Standard,1
388156,Sandi,Coor,Sandi Coor,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Urban,51789.0,Divorced,Star,5/3/2018,,2750.71,Standard,1
866168,Toby,Riviera,Toby Riviera,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,Bachelor,Rural,42585.0,Married,Star,2/12/2017,,2751.37,Standard,1
348723,Jamal,Shove,Jamal Shove,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Suburban,28887.0,Single,Star,5/26/2015,,2753.31,Standard,1
724028,Thea,Mitani,Thea Mitani,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Suburban,25151.0,Married,Star,6/13/2020,,2754.46,Standard,1
468310,Dorathy,Mccardell,Dorathy Mccardell,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,39393.0,Married,Star,8/11/2017,,2755.22,Standard,1
615678,Caitlyn,Sheive,Caitlyn Sheive,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,49648.0,Divorced,Star,9/10/2020,,2755.75,Standard,1
745454,Kim,Nalevanko,Kim Nalevanko,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,male,Bachelor,Urban,49648.0,Divorced,Star,7/22/2021,3/22/2019,2755.75,Standard,0
612294,Bee,Lipski,Bee Lipski,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,43540.0,Married,Star,7/4/2020,,2756.47,Standard,1
163757,Jody,Crump,Jody Crump,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Rural,42336.0,Single,Star,11/13/2018,,2756.54,Standard,1
962730,Zonia,Kuhle,Zonia Kuhle,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Bachelor,Urban,50414.0,Married,Star,10/29/2018,,2757.38,Standard,1
954773,Mary,Keylor,Mary Keylor,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,Doctor,Rural,22158.0,Married,Star,2/3/2016,11/8/2018,2758.33,Standard,0
348047,Yu,Winborne,Yu Winborne,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,Bachelor,Rural,65794.0,Married,Star,6/6/2018,,2758.5,Standard,1
474779,Etsuko,Arntt,Etsuko Arntt,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Rural,64388.0,Married,Star,7/5/2020,,2759.62,Standard,1
200067,Edgardo,Haddick,Edgardo Haddick,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Rural,92296.0,Married,Star,10/4/2018,,2759.98,Standard,1
356578,Ila,Steedman,Ila Steedman,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Rural,92296.0,Married,Star,3/28/2021,,2759.98,2021 Promotion,1
402918,Bettyann,Naik,Bettyann Naik,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Rural,92296.0,Married,Star,11/19/2021,,2759.98,Standard,1
739005,Jimmy,Benwell,Jimmy Benwell,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,female,Bachelor,Urban,92296.0,Married,Star,8/9/2019,,2759.98,Standard,1
805431,Clyde,Hense,Clyde Hense,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Rural,92296.0,Married,Star,4/24/2017,,2759.98,Standard,1
442304,Shila,Spirko,Shila Spirko,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,College,Suburban,0.0,Single,Star,6/15/2017,,2761.69,Standard,1
993350,Hortencia,Vrieze,Hortencia Vrieze,Canada,Alberta,Banff,51.178398,-115.5708,T4V 1D4,female,Bachelor,Urban,56274.0,Married,Star,3/7/2021,,2763.52,2021 Promotion,1
406369,Lan,Rayne,Lan Rayne,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,Bachelor,Suburban,54183.0,Divorced,Star,4/7/2021,,2764.02,2021 Promotion,1
445746,Macie,Spady,Macie Spady,Canada,Saskatchewan,Regina,50.44521,-104.6189,S1J 3C5,female,Bachelor,Rural,54183.0,Divorced,Star,7/17/2016,,2764.02,Standard,1
860809,Rasheeda,Danna,Rasheeda Danna,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,male,Bachelor,Rural,33837.0,Married,Star,9/30/2019,,2764.03,Standard,1
211475,Myesha,Prinzing,Myesha Prinzing,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,31591.0,Married,Star,9/3/2020,,2764.8,Standard,1
422989,Wai,Dejager,Wai Dejager,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Bachelor,Rural,39646.0,Married,Star,4/20/2020,12/20/2020,2769.73,Standard,0
333773,Soila,Peavler,Soila Peavler,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Urban,50071.0,Single,Star,7/13/2019,,2771.05,Standard,1
443198,Terresa,Gusewelle,Terresa Gusewelle,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,female,Bachelor,Suburban,50071.0,Single,Star,11/19/2020,,2771.05,Standard,1
490563,Alec,Fedalen,Alec Fedalen,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Suburban,50071.0,Single,Star,9/28/2015,,2771.05,Standard,1
501569,Kelvin,Moczo,Kelvin Moczo,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,50071.0,Single,Star,12/29/2019,8/29/2020,2771.05,Standard,0
927305,Tyrone,Mehalic,Tyrone Mehalic,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,Bachelor,Suburban,50071.0,Single,Star,2/27/2020,,2771.05,Standard,1
473410,Melita,Morrisseau,Melita Morrisseau,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Rural,59855.0,Married,Star,5/20/2019,,2771.66,Standard,1
833221,Shiela,Turansky,Shiela Turansky,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Urban,59855.0,Married,Star,1/19/2021,,2771.66,Standard,1
568594,Maribeth,Atwill,Maribeth Atwill,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,Bachelor,Rural,79663.0,Divorced,Star,12/13/2015,,2772.44,Standard,1
802958,Johnetta,Blan,Johnetta Blan,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Urban,30606.0,Married,Star,4/5/2017,12/8/2018,2772.84,Standard,0
462497,Charise,Hitzler,Charise Hitzler,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,73478.0,Married,Star,4/15/2019,5/3/2019,2773.46,Standard,0
216946,Edyth,Gutman,Edyth Gutman,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,5/20/2020,,2776.32,Standard,1
368669,Camilla,Crummell,Camilla Crummell,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Suburban,50985.0,Divorced,Star,11/24/2021,,2776.58,Standard,1
892701,Rudolf,Conkel,Rudolf Conkel,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,College,Urban,0.0,Single,Star,6/17/2015,,2776.63,Standard,1
980761,Deborah,Padmore,Deborah Padmore,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Suburban,70793.0,Married,Star,10/2/2018,,2776.77,Standard,1
861330,Shery,Schaalma,Shery Schaalma,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,65431.0,Married,Star,5/22/2021,,2777.34,Standard,1
743018,Nickie,Orefice,Nickie Orefice,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,66030.0,Married,Star,2/11/2019,,2778.32,Standard,1
945430,Mitchel,Pribble,Mitchel Pribble,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,Bachelor,Urban,73570.0,Single,Star,4/24/2017,,2778.9,Standard,1
996984,Mark,Izaguirre,Mark Izaguirre,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,male,Doctor,Suburban,20261.0,Divorced,Star,7/29/2021,,2780.2,Standard,1
745830,Shayna,Life,Shayna Life,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,female,Bachelor,Rural,94943.0,Married,Star,4/3/2015,,2780.73,Standard,1
187618,Enoch,Falero,Enoch Falero,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Rural,88704.0,Married,Star,7/4/2021,,2780.85,Standard,1
294334,Damaris,Grass,Damaris Grass,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Suburban,61807.0,Divorced,Star,7/6/2019,,2784.97,Standard,1
631070,Hipolito,Magobet,Hipolito Magobet,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,male,Bachelor,Suburban,61807.0,Divorced,Star,2/12/2021,,2784.97,2021 Promotion,1
143981,Ara,Huettman,Ara Huettman,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Suburban,94310.0,Divorced,Star,12/19/2017,,2786.66,Standard,1
607489,Kaci,Tamura,Kaci Tamura,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Suburban,34927.0,Married,Star,2/27/2020,,2787.54,Standard,1
827339,Taneka,Asleson,Taneka Asleson,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,High School or Below,Suburban,15514.0,Married,Star,11/12/2015,,2789.75,Standard,1
343383,Jeanne,Daghita,Jeanne Daghita,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,male,Bachelor,Rural,53882.0,Married,Star,8/1/2015,,2790.68,Standard,1
