index,Loyalty,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,IsActive
15877,721688,Cyndy,Chatham,Cyndy Chatham,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,male,Bachelor,Urban,51643.0,Single,Star,4/28/2018,,11009.13,Standard,1
15878,753219,Karie,Shirota,Karie Shirota,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,Bachelor,Rural,51643.0,Single,Star,8/7/2017,,11009.13,Standard,1
15879,835779,Margert,Kanduth,Margert Kanduth,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Urban,51643.0,Single,Star,10/26/2017,,11009.13,Standard,1
15880,233969,Travis,Liberto,Travis Liberto,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Suburban,67575.0,Married,Star,4/8/2020,,11014.16,Standard,1
15881,640238,Alfredia,Simkin,Alfredia Simkin,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,67575.0,Married,Star,12/2/2016,,11014.16,Standard,1
15882,256627,Debora,Trombley,Debora Trombley,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Urban,37056.0,Married,Star,7/2/2021,,11029.93,Standard,1
15883,716068,Tyesha,Viesca,Tyesha Viesca,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,male,Bachelor,Suburban,35773.0,Married,Star,12/25/2015,,11030.66,Standard,1
15884,369084,Kerrie,Resnik,Kerrie Resnik,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,male,College,Urban,0.0,Married,Star,4/14/2021,,11039.32,2021 Promotion,1
15885,711853,Larhonda,Winterfeld,Larhonda Winterfeld,Canada,Ontario,Toronto,43.653225,-79.383186,M2P 4F6,male,College,Rural,0.0,Married,Star,3/24/2021,,11039.32,2021 Promotion,1
15886,577860,Jackie,Killpack,Jackie Killpack,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,male,College,Urban,0.0,Single,Star,11/8/2015,,11042.29,Standard,1
15887,709279,Anisa,Ranke,Anisa Ranke,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Suburban,44524.0,Married,Star,12/12/2015,,11044.11,Standard,1
15888,131717,Monet,Carithers,Monet Carithers,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,69792.0,Single,Star,12/21/2018,8/21/2019,11058.22,Standard,0
15889,921298,Dorine,Cadenhead,Dorine Cadenhead,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,male,Bachelor,Urban,69792.0,Single,Star,9/3/2019,,11058.22,Standard,1
15890,282140,Alessandra,Eckersley,Alessandra Eckersley,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,male,Bachelor,Rural,29484.0,Married,Star,2/10/2021,,11064.29,2021 Promotion,1
15892,963473,Solange,Staubs,Solange Staubs,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Bachelor,Urban,78011.0,Married,Star,10/27/2016,,11077.69,Standard,1
15893,210761,Muoi,Kellywood,Muoi Kellywood,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,female,Bachelor,Urban,25542.0,Married,Star,11/29/2020,,11084.61,Standard,1
15894,649052,Larry,Raque,Larry Raque,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,male,Bachelor,Urban,69090.0,Married,Star,6/28/2018,,11085.88,Standard,1
15895,138894,Hye,Hahs,Hye Hahs,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Suburban,78255.0,Single,Star,8/1/2019,,11093.72,Standard,1
15896,582364,Paula,Shiigi,Paula Shiigi,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,42928.0,Married,Star,3/9/2018,,11130.12,Standard,1
15897,788292,Tim,Weichbrodt,Tim Weichbrodt,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,female,Doctor,Urban,27679.0,Single,Star,9/6/2016,,11140.3,Standard,1
15898,737602,Raeann,Darakjian,Raeann Darakjian,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,Bachelor,Suburban,31409.0,Married,Star,8/7/2021,,11154.68,Standard,1
15899,563410,Ema,Petrovich,Ema Petrovich,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Doctor,Rural,14533.0,Single,Star,3/24/2019,,11172.5,Standard,1
15900,154175,Antionette,Charbonnet,Antionette Charbonnet,Canada,British Columbia,West Vancouver,49.328625,-123.16019,V6V 8Z3,female,Bachelor,Rural,20742.0,Single,Star,7/19/2016,,11177.75,Standard,1
15901,739021,Soon,Reither,Soon Reither,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,female,College,Suburban,0.0,Married,Star,6/12/2020,,11232.98,Standard,1
15902,418938,Kendall,Daykin,Kendall Daykin,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,21636.0,Married,Star,9/14/2020,,11236.31,Standard,1
15903,204484,Lou,Frodsham,Lou Frodsham,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Bachelor,Rural,66146.0,Single,Star,10/12/2017,,11243.9,Standard,1
15904,701391,Adrianne,Gamet,Adrianne Gamet,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Rural,88858.0,Married,Star,12/22/2019,,11255.46,Standard,1
15905,827309,Antonetta,Totzke,Antonetta Totzke,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,Bachelor,Rural,88858.0,Married,Star,11/25/2017,6/23/2021,11255.46,Standard,0
15906,584377,Bethany,Eccleston,Bethany Eccleston,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Suburban,88304.0,Single,Star,9/29/2015,,11260.9,Standard,1
15907,542085,Henriette,Borsellino,Henriette Borsellino,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,male,Bachelor,Urban,34923.0,Single,Star,8/21/2015,,11264.36,Standard,1
15908,729537,Royal,Pecora,Royal Pecora,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Suburban,34923.0,Single,Star,9/2/2015,,11264.36,Standard,1
15909,175360,Kasha,Ineson,Kasha Ineson,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,female,Bachelor,Rural,65448.0,Married,Star,3/15/2016,,11269.23,Standard,1
15910,305380,Pamela,Norman,Pamela Norman,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Bachelor,Suburban,86195.0,Married,Star,8/18/2016,,11281.52,Standard,1
15911,961213,Fae,Grissinger,Fae Grissinger,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,male,Bachelor,Suburban,96399.0,Married,Star,7/18/2021,3/18/2019,11288.17,Standard,0
15912,868230,Devon,Bloomstrom,Devon Bloomstrom,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,female,Bachelor,Urban,22361.0,Married,Star,6/21/2019,,11302.6,Standard,1
15913,802305,Larry,Tyma,Larry Tyma,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,male,College,Urban,0.0,Single,Star,12/1/2016,,11308.47,Standard,1
15914,106048,Janeen,Mackessy,Janeen Mackessy,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Doctor,Rural,11885.0,Divorced,Star,11/15/2021,,11315.2,Standard,1
15915,244039,Shanelle,Orlikowski,Shanelle Orlikowski,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Doctor,Urban,11885.0,Divorced,Star,3/4/2020,,11315.2,Standard,1
15916,698159,Candi,Oppegard,Candi Oppegard,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Doctor,Suburban,11885.0,Divorced,Star,8/9/2021,,11315.2,Standard,1
15917,437158,Catina,Denny,Catina Denny,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Bachelor,Rural,38923.0,Married,Star,4/10/2018,,11318.09,Standard,1
15918,331301,Stacey,Fath,Stacey Fath,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,female,Bachelor,Suburban,41692.0,Single,Star,1/15/2018,,11320.83,2021 Promotion,1
15919,321388,Raisa,Swartley,Raisa Swartley,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,College,Suburban,0.0,Married,Star,5/31/2016,,11360.46,Standard,1
15920,124119,Crissy,Eddington,Crissy Eddington,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Rural,0.0,Married,Star,11/23/2015,,11413.44,Standard,1
15921,132592,Vincenzo,Dolloff,Vincenzo Dolloff,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,93210.0,Married,Star,2/10/2019,,11430.59,Standard,1
15922,216072,Beckie,Actis,Beckie Actis,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Suburban,93210.0,Married,Star,8/18/2021,4/18/2019,11430.59,Standard,0
15923,580159,Janet,Cantor,Janet Cantor,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,male,Bachelor,Suburban,27362.0,Married,Star,8/11/2020,,11447.51,Standard,1
15924,756862,Grady,Gwozdz,Grady Gwozdz,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Doctor,Urban,10384.0,Married,Star,7/12/2017,,11469.63,Standard,1
15925,748635,Crista,Kertels,Crista Kertels,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,College,Suburban,0.0,Divorced,Star,5/30/2016,,11513.16,Standard,1
15926,243444,Alfred,Wybenga,Alfred Wybenga,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,male,College,Urban,0.0,Single,Star,8/22/2017,,11537.51,Standard,1
15927,831928,Roy,Robante,Roy Robante,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,64642.0,Married,Star,10/29/2020,6/29/2021,11565.69,Standard,0
15928,791466,Merrill,Ohland,Merrill Ohland,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,College,Urban,0.0,Single,Star,10/23/2019,,11578.13,Standard,1
15929,831696,Carlie,Flodin,Carlie Flodin,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,male,College,Rural,0.0,Single,Star,6/12/2018,,11578.13,Standard,1
15931,594681,Charlette,Lyalls,Charlette Lyalls,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Suburban,67616.0,Married,Star,1/29/2016,5/23/2020,11599.5,Standard,0
15932,148381,Deedra,Buergel,Deedra Buergel,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Urban,27750.0,Married,Star,10/26/2015,,11618.56,Standard,1
15933,372169,Daniel,Aguila,Daniel Aguila,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,Bachelor,Urban,78275.0,Married,Star,3/21/2016,4/17/2016,11619.92,Standard,0
15934,297382,Bernarda,Tavana,Bernarda Tavana,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,College,Rural,0.0,Married,Star,9/28/2018,,11631.88,Standard,1
15935,106589,Maile,Konruff,Maile Konruff,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,male,High School or Below,Urban,25370.0,Married,Star,8/28/2016,9/13/2016,11638.9,Standard,0
15936,145193,Lilliam,Cowden,Lilliam Cowden,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,male,High School or Below,Urban,25370.0,Married,Star,9/7/2021,,11638.9,Standard,1
15937,194737,Syreeta,Marbley,Syreeta Marbley,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,High School or Below,Urban,25370.0,Married,Star,10/20/2020,,11638.9,Standard,1
15938,272097,My,Bentley,My Bentley,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,High School or Below,Suburban,25370.0,Married,Star,3/29/2019,,11638.9,Standard,1
15939,679623,Heather,Pullen,Heather Pullen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,female,Doctor,Urban,19851.0,Married,Star,11/10/2018,,11658.6,Standard,1
15940,416973,Cherise,Apresa,Cherise Apresa,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,male,College,Rural,0.0,Single,Star,11/28/2019,,11700.64,Standard,1
15941,935274,Haywood,Arca,Haywood Arca,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,College,Rural,0.0,Single,Star,10/18/2015,,11700.64,Standard,1
15942,630034,Kali,Jennins,Kali Jennins,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Divorced,Star,8/28/2020,,11702.35,Standard,1
15943,407233,Ninfa,Nyman,Ninfa Nyman,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,73903.0,Married,Star,11/21/2021,,11718.42,Standard,1
15944,207500,Lien,Yang,Lien Yang,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Suburban,40564.0,Married,Star,4/8/2019,,11726.19,Standard,1
15945,494213,Pamila,Mantele,Pamila Mantele,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Doctor,Rural,29879.0,Married,Star,1/19/2020,,11727.78,Standard,1
15946,893120,Joie,Kaanana,Joie Kaanana,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,female,Bachelor,Suburban,58658.0,Married,Star,5/23/2021,1/23/2019,11747.65,Standard,0
15947,732863,Ardath,Schane,Ardath Schane,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Suburban,51008.0,Married,Star,1/30/2018,,11772.79,Standard,1
15948,326603,Meghann,Bammon,Meghann Bammon,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Bachelor,Rural,58881.0,Married,Star,8/1/2018,,11776.0,Standard,1
15949,579785,Colby,Ludewig,Colby Ludewig,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,90016.0,Married,Star,4/23/2021,12/23/2021,11785.04,2021 Promotion,0
15950,232924,Luise,Liehr,Luise Liehr,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,male,Master,Rural,25251.0,Divorced,Star,11/25/2015,,11790.5,Standard,1
15951,674781,Wilburn,Berretti,Wilburn Berretti,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,male,Master,Rural,25251.0,Divorced,Star,4/23/2020,,11790.5,Standard,1
15952,802974,Yoko,Marcinko,Yoko Marcinko,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,Master,Rural,25251.0,Divorced,Star,4/9/2021,,11790.5,2021 Promotion,1
15953,883968,Les,Burnaman,Les Burnaman,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Master,Urban,25251.0,Divorced,Star,11/11/2015,,11790.5,Standard,1
15954,277594,Kirsten,Gould,Kirsten Gould,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,female,Bachelor,Suburban,91469.0,Single,Star,2/15/2019,,11797.99,Standard,1
15955,811802,Suk,Forsythe,Suk Forsythe,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,male,Bachelor,Rural,91469.0,Single,Star,5/31/2018,,11797.99,Standard,1
15956,739617,Brady,Strehlow,Brady Strehlow,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,male,College,Suburban,0.0,Single,Star,1/13/2021,,11814.48,Standard,1
15957,449843,Tracie,Wittel,Tracie Wittel,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,41004.0,Married,Star,3/15/2018,,11814.53,Standard,1
15958,559726,Kelsie,Bodor,Kelsie Bodor,Canada,Ontario,London,42.984924,-81.245277,M5B 3E4,female,College,Urban,0.0,Single,Star,3/14/2017,,11828.61,Standard,1
15959,935328,Laurence,Spart,Laurence Spart,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Bachelor,Suburban,92931.0,Married,Star,4/6/2018,,11830.95,Standard,1
15960,518305,Denis,Roskop,Denis Roskop,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,Doctor,Suburban,16552.0,Married,Star,10/27/2017,,11833.77,Standard,1
15961,135381,Jenette,Brinkhaus,Jenette Brinkhaus,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,male,College,Rural,0.0,Single,Star,3/17/2018,,11855.14,Standard,1
15962,999460,Brooke,Deloera,Brooke Deloera,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,College,Rural,0.0,Married,Star,7/4/2019,9/5/2019,11875.9,Standard,0
15963,281449,Hugh,Urbieta,Hugh Urbieta,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,female,College,Rural,0.0,Single,Star,6/30/2019,,11880.97,Standard,1
15964,751779,Marry,Bosse,Marry Bosse,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,College,Urban,0.0,Married,Star,9/8/2017,,11885.97,Standard,1
15965,937956,Kaitlyn,Debutiaco,Kaitlyn Debutiaco,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,female,Bachelor,Rural,97205.0,Divorced,Star,4/30/2018,,11900.54,Standard,1
15966,344372,Keith,Talluto,Keith Talluto,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,female,Bachelor,Rural,24581.0,Married,Star,3/16/2021,,11923.75,2021 Promotion,1
15967,976700,Dia,Gullick,Dia Gullick,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Rural,28014.0,Single,Star,11/10/2018,,11925.72,Standard,1
15968,838771,Leon,Abuhl,Leon Abuhl,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,male,Bachelor,Rural,71587.0,Married,Star,8/23/2017,,11955.4,Standard,1
15969,408047,Kamilah,Rykowski,Kamilah Rykowski,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Bachelor,Suburban,52436.0,Single,Star,8/29/2016,,11960.48,Standard,1
15971,397065,Olen,Bartunek,Olen Bartunek,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,male,Master,Rural,21514.0,Married,Star,6/2/2020,,11981.98,Standard,1
15972,876232,Joel,Stofferahn,Joel Stofferahn,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,female,High School or Below,Suburban,25918.0,Married,Star,2/6/2017,,12022.39,Standard,1
15973,597313,Sadye,Dusik,Sadye Dusik,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,female,High School or Below,Rural,28879.0,Married,Star,10/13/2016,,12023.75,2021 Promotion,1
15974,180231,Jefferey,Scharf,Jefferey Scharf,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,female,Bachelor,Urban,44428.0,Single,Star,9/23/2021,,12036.62,Standard,1
15975,541435,Mariann,Altadonna,Mariann Altadonna,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3C 2M8,female,Bachelor,Urban,44428.0,Single,Star,11/8/2021,,12036.62,Standard,1
15976,616342,Vivienne,Chalupsky,Vivienne Chalupsky,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,female,Bachelor,Suburban,44428.0,Single,Star,5/10/2017,,12036.62,Standard,1
15977,920162,Tari,Kreisel,Tari Kreisel,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,male,Bachelor,Urban,55805.0,Married,Star,5/25/2016,,12045.67,Standard,1
15978,856502,Elaina,Kroesing,Elaina Kroesing,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,female,Bachelor,Suburban,43324.0,Married,Star,1/21/2017,,12047.78,Standard,1
15979,178864,Mariano,Clugston,Mariano Clugston,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,female,College,Urban,0.0,Single,Star,11/10/2016,,12101.21,Standard,1
15980,669493,Donna,Foore,Donna Foore,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,male,Bachelor,Rural,20495.0,Married,Star,11/6/2021,,12128.37,Standard,1
15981,445137,Adriana,Kleyman,Adriana Kleyman,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,29431.0,Married,Star,7/2/2016,,12128.45,Standard,1
15982,318285,Ignacio,Sweezy,Ignacio Sweezy,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,female,Bachelor,Rural,57449.0,Single,Star,11/10/2020,,12157.33,Standard,1
15984,765924,Kiley,Grinstead,Kiley Grinstead,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,male,Bachelor,Suburban,57449.0,Single,Star,6/16/2016,,12157.33,Standard,1
15985,812513,Rosario,Chavers,Rosario Chavers,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Bachelor,Urban,57449.0,Single,Star,7/30/2015,,12157.33,Standard,1
15986,841916,Lashandra,Ladeau,Lashandra Ladeau,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,female,Bachelor,Rural,57449.0,Single,Star,5/21/2017,,12157.33,Standard,1
15987,971608,Tisha,Flipp,Tisha Flipp,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,male,Bachelor,Rural,57449.0,Single,Star,8/10/2019,4/10/2020,12157.33,Standard,0
15989,141456,Luci,Dietert,Luci Dietert,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,female,Master,Suburban,14973.0,Divorced,Star,1/10/2021,,12168.74,Standard,1
15990,369646,Jayson,Croon,Jayson Croon,Canada,Alberta,Peace River,56.23418,-117.28938,T9O 2W2,female,Master,Rural,14973.0,Divorced,Star,4/7/2020,,12168.74,Standard,1
15991,377968,Ima,Christoff,Ima Christoff,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,Master,Urban,14973.0,Divorced,Star,5/8/2017,,12168.74,Standard,1
15992,432579,Georgia,Mench,Georgia Mench,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,female,Master,Rural,14973.0,Divorced,Star,10/13/2021,,12168.74,Standard,1
15993,634181,Angila,Borg,Angila Borg,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,female,Master,Rural,14973.0,Divorced,Star,7/28/2018,,12168.74,Standard,1
15994,863516,Ronald,Herrboldt,Ronald Herrboldt,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,male,Master,Rural,14973.0,Divorced,Star,11/28/2017,,12168.74,Standard,1
15995,154889,Takisha,Escher,Takisha Escher,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,female,College,Rural,0.0,Single,Star,11/29/2019,7/29/2020,12176.01,Standard,0
15996,496191,Rosemary,Hennagir,Rosemary Hennagir,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,female,Bachelor,Rural,60282.0,Married,Star,6/25/2017,,12200.79,Standard,1
15997,788997,Boyd,Lacroix,Boyd Lacroix,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,male,Bachelor,Rural,35133.0,Married,Star,12/29/2017,,12232.78,Standard,1
15998,365761,Johnny,Thoe,Johnny Thoe,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,female,College,Urban,0.0,Single,Star,4/9/2019,,12234.36,Standard,1
15999,641160,Tandy,Bollettino,Tandy Bollettino,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,College,Rural,0.0,Single,Star,9/14/2016,,12234.36,Standard,1
16000,541037,Jeanna,Spirko,Jeanna Spirko,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,female,Bachelor,Urban,46396.0,Married,Star,3/3/2021,,12244.9,2021 Promotion,1
16001,678616,Demetrius,Mulcahy,Demetrius Mulcahy,Canada,Ontario,Toronto,43.653225,-79.383186,M1R 4K3,male,College,Rural,0.0,Married,Star,5/26/2017,,12252.6,Standard,1
16002,380795,Madie,Meierhofer,Madie Meierhofer,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,female,Bachelor,Rural,52135.0,Single,Star,6/7/2015,,12275.34,Standard,1
16003,156948,Angeline,Uhlig,Angeline Uhlig,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,female,Bachelor,Suburban,88340.0,Married,Star,12/24/2019,,12280.77,Standard,1
16004,370300,Shawnda,Starrick,Shawnda Starrick,Canada,Alberta,Edmonton,53.544388,-113.49093,T9G 1W3,female,Bachelor,Rural,88340.0,Married,Star,1/9/2016,,12280.77,Standard,1
16005,772834,Dona,Pollak,Dona Pollak,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,male,Bachelor,Urban,88340.0,Married,Star,8/16/2016,,12280.77,Standard,1
16006,346295,Exie,Vandemark,Exie Vandemark,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,male,Bachelor,Rural,36328.0,Married,Star,12/1/2020,,12282.84,Standard,1
16007,633787,Tomas,Chirino,Tomas Chirino,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,male,Bachelor,Suburban,36328.0,Married,Star,3/3/2020,,12282.84,Standard,1
16008,264365,Effie,Bilotti,Effie Bilotti,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,female,Bachelor,Suburban,55193.0,Married,Star,12/1/2020,,12296.5,Standard,1
